timestamp,longitude,latitude,bird_id
2024-01-01,19.762872546757393,-25.009425798406816,99999
2024-01-02,18.718997305253758,-25.342939465952817,99999
2024-01-03,26.532466597930192,-31.8323889800733,99999
2024-01-04,15.14858564985487,-20.301761404906596,99999
2024-01-05,18.97930758029585,-24.59519947721462,99999
2024-01-06,15.772573268699237,-27.008494814636357,99999
2024-01-07,22.733096514439573,-24.15884279205998,99999
2024-01-08,17.562233333463812,-11.480155998700402,99999
2024-01-09,18.763789342704076,-22.163156493451105,99999
2024-01-10,23.593545057938737,-23.71494185630899,99999
2024-01-11,18.207698728798402,-21.593912861436934,99999
2024-01-12,21.34319035102931,-26.448918674326933,99999
2024-01-13,21.035847782481085,-24.3344658921988,99999
2024-01-14,21.612332361235925,-22.738861497709152,99999
2024-01-15,24.935320502960817,-26.26311825197219,99999
2024-01-16,19.307626011388336,-9.851980741668807,99999
2024-01-17,22.23105597464131,-20.471702626720575,99999
2024-01-18,17.654452823536516,-27.723676969224435,99999
2024-01-19,17.75613222826807,-19.55541107069284,99999
2024-01-20,19.960691742312736,-28.4309451389853,99999
2024-01-21,22.266755154067212,-26.61268122869015,99999
2024-01-22,21.717020045660682,-18.999359224700456,99999
2024-01-23,20.919439806892445,-17.86324724105303,99999
2024-01-24,18.964635889132744,-23.593027469021315,99999
2024-01-25,25.309119280162538,-27.236694428572086,99999
2024-01-26,19.471992490466196,-23.275621540480586,99999
2024-01-27,16.234947007567893,-18.252652609003967,99999
2024-01-28,19.822433029250156,-18.53081990896691,99999
2024-01-29,21.588839447311397,-26.434485207791184,99999
2024-01-30,20.909723782998302,-17.508105681419725,99999
2024-01-31,18.96753264499298,-15.826160693723036,99999
2024-02-01,12.983687090169699,-9.425652112110914,99999
2024-02-02,20.6962905315697,-23.841241630808128,99999
2024-02-03,25.03130242494795,-26.929205295741703,99999
2024-02-04,19.005607599129387,-18.51217071942388,99999
2024-02-05,17.19083853241895,-25.726002336899956,99999
2024-02-06,23.342821677217433,-24.667530621440374,99999
2024-02-07,19.479579018779166,-23.429920163342032,99999
2024-02-08,22.532842903198315,-19.072818619035356,99999
2024-02-09,20.71030342719702,-20.845182448911345,99999
2024-02-10,18.72761887645729,-16.476400174208024,99999
2024-02-11,22.46137813199384,-22.79651272017327,99999
2024-02-12,19.69681367663383,-23.554328057890928,99999
2024-02-13,17.66341074097025,-17.308154878719023,99999
2024-02-14,25.032765604162172,-32.56820432624032,99999
2024-02-15,20.102316183443115,-24.041424680293424,99999
2024-02-16,19.184151908904383,-20.502955230878314,99999
2024-02-17,14.7377868668352,-23.193620850671802,99999
2024-02-18,25.271698314449264,-24.672711324532795,99999
2024-02-19,15.978584897062756,-23.81067916844914,99999
2024-02-20,19.27215287303533,-27.429082035716718,99999
2024-02-21,19.006603830315356,-22.16613818907645,99999
2024-02-22,21.243155445007357,-24.832206131178165,99999
2024-02-23,18.907945902576376,-20.48946696802138,99999
2024-02-24,20.02157809401317,-24.887896566325253,99999
2024-02-25,19.75866161169537,-20.811495771071385,99999
2024-02-26,16.18610744013825,-20.151392307853413,99999
2024-02-27,23.398531398197683,-24.583918205634642,99999
2024-02-28,25.014471685822418,-24.121402223854748,99999
2024-02-29,21.820893579354774,-15.207655340738134,99999
2024-03-01,21.754144150919256,-25.657847316000318,99999
2024-03-02,23.375249376789743,-23.306517159546527,99999
2024-03-03,20.042400934197595,-14.474954911636711,99999
2024-03-04,19.315557672152856,-22.479721668735227,99999
2024-03-05,16.16960335666714,-20.696524695724555,99999
2024-03-06,17.129612814925512,-20.86423787407799,99999
2024-03-07,18.953217390945373,-19.8218181943323,99999
2024-03-08,18.551841762367683,-24.56806287083342,99999
2024-03-09,22.228392044793296,-23.09707619340978,99999
2024-03-10,20.111477095372766,-17.472897511480255,99999
2024-03-11,24.84234855701949,-14.305381832134927,99999
2024-03-12,20.21386480422396,-23.677197814582513,99999
2024-03-13,25.44507896655426,-26.87694486666675,99999
2024-03-14,16.140810833412214,-17.740754418523046,99999
2024-03-15,22.5156282493085,-18.549061126804165,99999
2024-03-16,22.131191656576043,-20.47286068708126,99999
2024-03-17,16.876000409988144,-22.604661940766974,99999
2024-03-18,22.165709915503488,-16.706300495895825,99999
2024-03-19,16.738156763252615,-20.101690973862205,99999
2024-03-20,18.448107907019015,-26.26082167141064,99999
2024-03-21,22.42622702369187,-17.886504394214015,99999
2024-03-22,22.082955237725525,-19.586262429565153,99999
2024-03-23,21.91328762897965,-25.54110330853961,99999
2024-03-24,20.27543872653691,-28.42310921734786,99999
2024-03-25,18.37409856538243,-18.853528761133358,99999
2024-03-26,19.900083253243885,-16.79424158560133,99999
2024-03-27,16.531560909253578,-11.054323731431932,99999
2024-03-28,22.23232607853745,-27.883317785324603,99999
2024-03-29,24.19878098362269,-25.15106601597867,99999
2024-03-30,19.857138022750483,-22.134444268181905,99999
2024-03-31,22.365214606403477,-21.98670171558191,99999
2024-04-01,22.93828698599659,-23.277387465815494,99999
2024-04-02,17.866186313671744,-18.27563762301213,99999
2024-04-03,20.297200754751266,-26.390901695078675,99999
2024-04-04,19.477101707563506,-19.22419615933291,99999
2024-04-05,23.907005772074484,-17.990064830149663,99999
2024-04-06,17.84753929296272,-21.997964563178698,99999
2024-04-07,18.864989646769708,-17.861012717573438,99999
2024-04-08,10.744903390906362,57.218255247053726,99999
2024-04-09,14.04286409561009,57.67389166379533,99999
2024-04-10,10.685432803409974,54.80411030137084,99999
2024-04-11,11.767371455294509,56.04857711443768,99999
2024-04-12,12.272723081912622,56.93701247557507,99999
2024-04-13,9.727288094460741,55.68787692846794,99999
2024-04-14,9.919386555001145,57.10572772083692,99999
2024-04-15,11.897264136060908,55.931417788432,99999
2024-04-16,14.390301651682666,53.50670576860845,99999
2024-04-17,12.018009144654126,54.43945473434685,99999
2024-04-18,12.386653704512748,54.90375331148958,99999
2024-04-19,15.536107299340191,56.1922790332247,99999
2024-04-20,13.061949371864824,55.79236802377508,99999
2024-04-21,13.9235701830042,55.19222946229593,99999
2024-04-22,9.505809228904143,55.863196161244026,99999
2024-04-23,11.325398757263379,53.83983006477318,99999
2024-04-24,8.014327307758055,58.34244958186964,99999
2024-04-25,9.860706812836032,56.87527492341141,99999
2024-04-26,12.288385093591785,56.315667784013314,99999
2024-04-27,10.42811213298148,54.768523699205936,99999
2024-04-28,13.115245608287989,53.26366788684338,99999
2024-04-29,13.705905083987991,58.07770865485252,99999
2024-04-30,12.917232205549942,55.21702470809057,99999
2024-05-01,11.74268048955899,53.346285599155046,99999
2024-05-02,10.613648616041068,57.50769405202828,99999
2024-05-03,11.636727383363851,58.06386822787133,99999
2024-05-04,14.7053673057594,58.34112857668087,99999
2024-05-05,13.63082106730066,53.82614555170281,99999
2024-05-06,12.74365988988619,58.38253735910451,99999
2024-05-07,12.350139938465139,54.32855027084143,99999
2024-05-08,14.647205324331285,55.52407259587349,99999
2024-05-09,15.907252736188015,53.796242473279655,99999
2024-05-10,9.537436898307206,57.59016438845758,99999
2024-05-11,12.546535913369796,55.003448987260356,99999
2024-05-12,12.211021748052413,59.0707302605256,99999
2024-05-13,11.58660468977769,56.99186817380605,99999
2024-05-14,12.680066914622051,55.76456683383423,99999
2024-05-15,11.150208688559461,55.859213772606736,99999
2024-05-16,15.732515328824533,57.52678021218189,99999
2024-05-17,13.423937751302864,58.728287943415786,99999
2024-05-18,11.078726824232918,55.77955221811506,99999
2024-05-19,11.524362211735554,55.520007953398505,99999
2024-05-20,13.191467424068579,55.97649209406238,99999
2024-05-21,10.721735837225108,55.00556902068127,99999
2024-05-22,13.435792095802247,55.16247676118879,99999
2024-05-23,10.601781948745659,57.77677042963953,99999
2024-05-24,11.663839507961118,56.517105664046,99999
2024-05-25,13.449699613619092,56.943700559746304,99999
2024-05-26,11.321721038349565,54.65039526322318,99999
2024-05-27,15.534022808005362,53.91143645818917,99999
2024-05-28,13.520937610196023,57.35591796975245,99999
2024-05-29,9.519135200435523,55.04203998488634,99999
2024-05-30,13.050104233392133,56.05462293516567,99999
2024-05-31,12.293966901305229,57.022321389932024,99999
2024-06-01,13.257933095926617,57.04838943714496,99999
2024-06-02,12.746573662256893,56.910956490238284,99999
2024-06-03,27.48305420509882,1.6300081708871632,99999
2024-06-04,26.437689094441126,25.090119927583515,99999
2024-06-05,34.8434223521392,-11.512789760360384,99999
2024-06-06,18.244139640618847,13.371936655796038,99999
2024-06-07,29.364975380517887,13.972046184630917,99999
2024-06-08,32.32310802769262,-0.733310142580816,99999
2024-06-10,34.68293514610804,4.686665488277823,99999
2024-06-11,33.46942071106655,14.231210494421127,99999
2024-06-12,32.236990210623915,2.1430301579702893,99999
2024-06-13,31.294347792202057,12.580884368345354,99999
2024-06-14,22.033347233969103,14.645385168776059,99999
2024-06-17,30.639439801085313,2.8097573180389723,99999
2024-06-18,32.05536172066768,-0.6780710792947504,99999
2024-06-19,27.730450169285966,18.67635433937836,99999
2024-06-20,27.687986558439622,10.111571326822439,99999
2024-06-21,31.381778665854533,-9.380738267552472,99999
2024-06-22,33.110545809568535,3.5535282407047077,99999
2024-06-23,33.948153927213404,8.48920519375929,99999
2024-06-24,27.59842726592637,9.85916153183674,99999
2024-06-25,21.603677874994442,26.74661849038205,99999
2024-06-27,33.22491632263478,20.551423370065784,99999
2024-06-28,34.6882348479174,6.8642347994202115,99999
2024-06-30,23.311622210756774,0.8608381570027381,99999
2024-07-01,15.937943093730803,10.367663688737363,99999
2024-07-03,31.728353193423544,12.924642294345233,99999
2024-07-04,33.50884931855794,15.656501305809027,99999
2024-07-05,25.697951079090775,11.429417102274744,99999
2024-07-06,28.278002201835278,4.180597883442067,99999
2024-07-07,22.644421766534613,5.513222100712828,99999
2024-07-08,27.46950562390889,8.340376993637273,99999
2024-07-09,29.563264989262333,8.634133695437507,99999
2024-07-10,35.42264088878861,-18.47986085954521,99999
2024-07-11,29.554420354299406,4.412183130886309,99999
2024-07-12,29.750382744673928,8.546113182217407,99999
2024-07-13,24.401042548501376,19.759907677693406,99999
2024-07-14,22.766771512445867,-1.1066518418582838,99999
2024-07-16,32.46196949019463,18.64700789387529,99999
2024-07-17,31.411004033625094,-2.586570289646575,99999
2024-07-19,36.57343709151401,10.252252971534588,99999
2024-07-20,34.36010468141438,9.789108532276268,99999
2024-07-21,25.77777129095841,15.049810671367055,99999
2024-07-22,32.41063294540123,-4.21697088980258,99999
2024-07-23,27.325473369834494,20.872680260470823,99999
2024-08-17,36.13846728388447,-0.5832310386917197,99999
2024-09-09,18.216544983490966,47.31266430060754,99999
2024-09-10,20.38769613268975,47.5386020559706,99999
2024-09-11,24.400178117766345,38.68676481371537,99999
2024-09-12,18.196547812126326,49.17695571664049,99999
2024-09-13,12.319138908031436,63.602562706187406,99999
2024-09-14,12.386231714198633,48.50997490152845,99999
2024-09-15,21.835116831724708,38.12988721748763,99999
2024-09-16,10.604981450364164,37.689185360259465,99999
2024-09-17,23.30294338521501,41.14152823176544,99999
2024-09-18,34.04352589409554,38.037140868284695,99999
